id,student_id,date,status,reason
5601,561,2026-03-26,Present,
5602,561,2026-04-17,Absent,
5603,561,2026-04-09,Present,
5604,561,2026-04-12,Present,
5605,561,2026-03-28,Present,
5606,561,2026-05-14,Absent,Sick
5607,561,2026-04-21,Present,
5608,561,2026-05-24,Present,
5609,561,2026-03-11,Present,
5610,561,2026-05-26,Present,
5611,562,2026-04-04,Absent,Sick
5612,562,2026-05-01,Present,
5613,562,2026-05-23,Present,
5614,562,2026-05-23,Present,
5615,562,2026-05-10,Present,
5616,562,2026-03-19,Present,
5617,562,2026-04-21,Present,
5618,562,2026-04-26,Present,
5619,562,2026-03-30,Present,
5620,562,2026-05-24,Present,
5621,563,2026-05-23,Present,
5622,563,2026-04-25,Present,
5623,563,2026-05-31,Present,
5624,563,2026-04-01,Present,
5625,563,2026-03-14,Present,
5626,563,2026-05-11,Present,
5627,563,2026-03-28,Present,
5628,563,2026-03-21,Present,
5629,563,2026-03-30,Present,
5630,563,2026-05-23,Present,
5631,564,2026-04-13,Present,
5632,564,2026-03-12,Present,
5633,564,2026-04-02,Present,
5634,564,2026-04-17,Absent,Sick
5635,564,2026-04-09,Present,
5636,564,2026-04-26,Present,
5637,564,2026-04-18,Present,
5638,564,2026-05-12,Present,
5639,564,2026-04-20,Present,
5640,564,2026-04-16,Present,
5641,565,2026-05-19,Present,
5642,565,2026-04-07,Present,
5643,565,2026-04-29,Present,
5644,565,2026-05-19,Present,
5645,565,2026-06-02,Absent,Sick
5646,565,2026-05-06,Present,
5647,565,2026-04-23,Present,
5648,565,2026-04-10,Present,
5649,565,2026-05-19,Present,
5650,565,2026-05-10,Present,
5651,566,2026-05-21,Present,
5652,566,2026-05-20,Present,
5653,566,2026-06-06,Present,
5654,566,2026-05-12,Present,
5655,566,2026-05-13,Present,
5656,566,2026-04-15,Present,
5657,566,2026-03-28,Present,
5658,566,2026-04-07,Present,
5659,566,2026-05-11,Present,
5660,566,2026-03-27,Present,
5661,567,2026-05-11,Present,
5662,567,2026-06-02,Present,
5663,567,2026-04-02,Present,
5664,567,2026-03-11,Present,
5665,567,2026-05-16,Present,
5666,567,2026-03-11,Present,
5667,567,2026-04-18,Present,
5668,567,2026-06-02,Present,
5669,567,2026-03-31,Present,
5670,567,2026-05-26,Present,
5671,568,2026-04-23,Present,
5672,568,2026-03-18,Present,
5673,568,2026-05-18,Present,
5674,568,2026-05-19,Present,
5675,568,2026-04-23,Present,
5676,568,2026-05-23,Present,
5677,568,2026-05-08,Present,
5678,568,2026-04-15,Present,
5679,568,2026-04-24,Present,
5680,568,2026-05-02,Present,
5681,569,2026-05-15,Present,
5682,569,2026-04-05,Present,
5683,569,2026-04-15,Present,
5684,569,2026-05-08,Present,
5685,569,2026-03-23,Present,
5686,569,2026-04-17,Present,
5687,569,2026-06-04,Present,
5688,569,2026-05-11,Present,
5689,569,2026-04-18,Present,
5690,569,2026-05-20,Present,
5691,570,2026-05-17,Present,
5692,570,2026-03-28,Present,
5693,570,2026-04-29,Present,
5694,570,2026-05-28,Present,
5695,570,2026-04-02,Present,
5696,570,2026-04-07,Present,
5697,570,2026-03-18,Present,
5698,570,2026-04-28,Present,
5699,570,2026-03-30,Present,
5700,570,2026-03-18,Absent,Sick
5701,571,2026-05-23,Present,
5702,571,2026-04-25,Present,
5703,571,2026-04-19,Present,
5704,571,2026-04-03,Present,
5705,571,2026-04-26,Present,
5706,571,2026-03-25,Present,
5707,571,2026-04-16,Present,
5708,571,2026-03-11,Present,
5709,571,2026-04-04,Present,
5710,571,2026-04-28,Present,
5711,572,2026-05-27,Present,
5712,572,2026-04-25,Present,
5713,572,2026-03-31,Present,
5714,572,2026-06-06,Present,
5715,572,2026-05-14,Present,
5716,572,2026-05-06,Present,
5717,572,2026-05-22,Present,
5718,572,2026-06-07,Present,
5719,572,2026-04-14,Absent,
5720,572,2026-03-18,Present,
5721,573,2026-05-21,Present,
5722,573,2026-03-11,Present,
5723,573,2026-04-15,Present,
5724,573,2026-05-16,Present,
5725,573,2026-06-08,Present,
5726,573,2026-06-03,Present,
5727,573,2026-03-30,Present,
5728,573,2026-04-13,Absent,
5729,573,2026-05-15,Present,
5730,573,2026-05-14,Present,
5731,574,2026-05-07,Present,
5732,574,2026-06-02,Present,
5733,574,2026-05-08,Present,
5734,574,2026-04-06,Present,
5735,574,2026-04-14,Present,
5736,574,2026-03-14,Present,
5737,574,2026-03-24,Present,
5738,574,2026-03-24,Present,
5739,574,2026-05-24,Present,
5740,574,2026-04-09,Present,
5741,575,2026-04-21,Present,
5742,575,2026-05-28,Present,
5743,575,2026-03-14,Present,
5744,575,2026-05-10,Present,
5745,575,2026-03-18,Present,
5746,575,2026-04-01,Present,
5747,575,2026-06-08,Present,
5748,575,2026-05-17,Present,
5749,575,2026-03-28,Present,
5750,575,2026-03-28,Present,
5751,576,2026-04-02,Present,
5752,576,2026-04-25,Present,
5753,576,2026-06-02,Present,
5754,576,2026-05-31,Present,
5755,576,2026-04-16,Present,
5756,576,2026-05-09,Present,
5757,576,2026-05-07,Present,
5758,576,2026-06-04,Present,
5759,576,2026-05-26,Present,
5760,576,2026-03-20,Present,
5761,577,2026-06-05,Present,
5762,577,2026-05-30,Present,
5763,577,2026-05-18,Present,
5764,577,2026-04-30,Absent,Sick
5765,577,2026-05-14,Present,
5766,577,2026-04-28,Present,
5767,577,2026-05-14,Present,
5768,577,2026-03-24,Present,
5769,577,2026-05-03,Present,
5770,577,2026-06-02,Present,
5771,578,2026-05-04,Present,
5772,578,2026-04-24,Present,
5773,578,2026-04-12,Present,
5774,578,2026-04-18,Present,
5775,578,2026-04-09,Present,
5776,578,2026-05-02,Absent,
5777,578,2026-05-12,Present,
5778,578,2026-06-06,Present,
5779,578,2026-04-19,Present,
5780,578,2026-05-23,Present,
5781,579,2026-05-05,Present,
5782,579,2026-04-23,Present,
5783,579,2026-05-07,Present,
5784,579,2026-05-30,Present,
5785,579,2026-04-11,Present,
5786,579,2026-03-28,Present,
5787,579,2026-05-18,Present,
5788,579,2026-04-29,Present,
5789,579,2026-03-12,Present,
5790,579,2026-06-02,Present,
5791,580,2026-04-20,Present,
5792,580,2026-05-14,Present,
5793,580,2026-05-09,Present,
5794,580,2026-04-27,Present,
5795,580,2026-03-24,Present,
5796,580,2026-04-08,Present,
5797,580,2026-04-06,Present,
5798,580,2026-05-29,Present,
5799,580,2026-03-13,Present,
5800,580,2026-05-02,Present,
5801,581,2026-04-18,Present,
5802,581,2026-06-07,Present,
5803,581,2026-04-21,Present,
5804,581,2026-05-21,Present,
5805,581,2026-03-17,Present,
5806,581,2026-04-18,Present,
5807,581,2026-06-02,Present,
5808,581,2026-05-06,Present,
5809,581,2026-05-23,Present,
5810,581,2026-04-01,Present,
5811,582,2026-04-21,Absent,
5812,582,2026-05-31,Present,
5813,582,2026-04-21,Present,
5814,582,2026-04-06,Present,
5815,582,2026-04-18,Present,
5816,582,2026-04-15,Present,
5817,582,2026-06-04,Present,
5818,582,2026-06-02,Present,
5819,582,2026-05-31,Present,
5820,582,2026-05-29,Absent,
5821,583,2026-06-08,Present,
5822,583,2026-03-16,Present,
5823,583,2026-06-02,Present,
5824,583,2026-03-16,Present,
5825,583,2026-04-25,Present,
5826,583,2026-05-17,Present,
5827,583,2026-05-03,Present,
5828,583,2026-03-17,Present,
5829,583,2026-05-29,Present,
5830,583,2026-03-12,Present,
5831,584,2026-03-23,Present,
5832,584,2026-05-21,Present,
5833,584,2026-03-25,Present,
5834,584,2026-05-12,Present,
5835,584,2026-03-19,Present,
5836,584,2026-06-02,Present,
5837,584,2026-04-29,Present,
5838,584,2026-04-24,Present,
5839,584,2026-04-24,Present,
5840,584,2026-04-23,Present,
5841,585,2026-03-14,Present,
5842,585,2026-04-29,Present,
5843,585,2026-04-21,Present,
5844,585,2026-04-18,Present,
5845,585,2026-03-11,Present,
5846,585,2026-06-01,Present,
5847,585,2026-03-12,Present,
5848,585,2026-04-06,Present,
5849,585,2026-04-10,Present,
5850,585,2026-06-03,Present,
5851,586,2026-05-29,Present,
5852,586,2026-05-15,Present,
5853,586,2026-03-29,Present,
5854,586,2026-05-17,Present,
5855,586,2026-04-05,Present,
5856,586,2026-05-25,Present,
5857,586,2026-04-15,Present,
5858,586,2026-03-11,Present,
5859,586,2026-05-05,Present,
5860,586,2026-05-24,Present,
5861,587,2026-05-28,Present,
5862,587,2026-03-15,Present,
5863,587,2026-05-04,Present,
5864,587,2026-04-29,Present,
5865,587,2026-05-23,Present,
5866,587,2026-05-24,Present,
5867,587,2026-05-05,Present,
5868,587,2026-03-11,Absent,Sick
5869,587,2026-05-14,Present,
5870,587,2026-05-10,Present,
5871,588,2026-04-19,Present,
5872,588,2026-04-04,Present,
5873,588,2026-03-26,Present,
5874,588,2026-03-29,Present,
5875,588,2026-05-30,Present,
5876,588,2026-04-24,Present,
5877,588,2026-05-24,Present,
5878,588,2026-04-10,Present,
5879,588,2026-05-17,Absent,Sick
5880,588,2026-06-07,Absent,
5881,589,2026-03-17,Absent,
5882,589,2026-04-20,Present,
5883,589,2026-05-01,Present,
5884,589,2026-06-06,Present,
5885,589,2026-05-15,Present,
5886,589,2026-04-14,Absent,
5887,589,2026-06-02,Present,
5888,589,2026-03-25,Present,
5889,589,2026-05-17,Present,
5890,589,2026-05-02,Present,
5891,590,2026-03-18,Present,
5892,590,2026-03-30,Present,
5893,590,2026-06-02,Present,
5894,590,2026-04-02,Present,
5895,590,2026-03-13,Present,
5896,590,2026-04-06,Present,
5897,590,2026-04-10,Present,
5898,590,2026-06-04,Present,
5899,590,2026-03-30,Present,
5900,590,2026-05-05,Present,
5901,591,2026-05-15,Absent,Sick
5902,591,2026-05-24,Present,
5903,591,2026-05-17,Present,
5904,591,2026-04-29,Present,
5905,591,2026-06-06,Present,
5906,591,2026-05-14,Present,
5907,591,2026-04-21,Present,
5908,591,2026-03-22,Present,
5909,591,2026-04-28,Present,
5910,591,2026-04-13,Present,
5911,592,2026-04-27,Present,
5912,592,2026-03-30,Absent,
5913,592,2026-05-29,Absent,Sick
5914,592,2026-05-31,Present,
5915,592,2026-04-29,Present,
5916,592,2026-03-20,Present,
5917,592,2026-03-18,Present,
5918,592,2026-06-08,Absent,
5919,592,2026-06-03,Present,
5920,592,2026-04-25,Present,
5921,593,2026-03-21,Absent,Sick
5922,593,2026-03-12,Present,
5923,593,2026-04-04,Present,
5924,593,2026-04-25,Absent,
5925,593,2026-04-25,Present,
5926,593,2026-05-04,Present,
5927,593,2026-05-06,Absent,Sick
5928,593,2026-03-30,Present,
5929,593,2026-04-19,Absent,Sick
5930,593,2026-04-04,Present,
5931,594,2026-04-20,Present,
5932,594,2026-04-18,Present,
5933,594,2026-03-31,Present,
5934,594,2026-04-10,Present,
5935,594,2026-05-15,Absent,
5936,594,2026-05-17,Present,
5937,594,2026-04-08,Present,
5938,594,2026-06-07,Present,
5939,594,2026-04-16,Present,
5940,594,2026-04-03,Present,
5941,595,2026-05-28,Present,
5942,595,2026-05-18,Present,
5943,595,2026-04-04,Absent,
5944,595,2026-03-16,Present,
5945,595,2026-05-17,Present,
5946,595,2026-05-04,Present,
5947,595,2026-04-30,Present,
5948,595,2026-03-25,Present,
5949,595,2026-05-31,Present,
5950,595,2026-04-07,Present,
5951,596,2026-04-11,Present,
5952,596,2026-06-02,Present,
5953,596,2026-05-08,Present,
5954,596,2026-04-26,Present,
5955,596,2026-03-17,Present,
5956,596,2026-04-05,Present,
5957,596,2026-05-31,Present,
5958,596,2026-03-12,Present,
5959,596,2026-04-13,Present,
5960,596,2026-04-07,Present,
5961,597,2026-04-07,Present,
5962,597,2026-05-22,Present,
5963,597,2026-03-16,Present,
5964,597,2026-06-03,Present,
5965,597,2026-05-16,Present,
5966,597,2026-03-21,Absent,Sick
5967,597,2026-03-19,Present,
5968,597,2026-04-09,Present,
5969,597,2026-04-10,Present,
5970,597,2026-04-25,Present,
5971,598,2026-03-24,Present,
5972,598,2026-04-19,Present,
5973,598,2026-04-01,Present,
5974,598,2026-05-04,Present,
5975,598,2026-05-21,Present,
5976,598,2026-05-23,Present,
5977,598,2026-04-28,Present,
5978,598,2026-04-07,Present,
5979,598,2026-03-30,Present,
5980,598,2026-04-16,Present,
5981,599,2026-05-27,Present,
5982,599,2026-04-30,Absent,Sick
5983,599,2026-05-22,Present,
5984,599,2026-04-02,Present,
5985,599,2026-05-20,Present,
5986,599,2026-05-08,Present,
5987,599,2026-05-06,Present,
5988,599,2026-04-21,Present,
5989,599,2026-04-28,Present,
5990,599,2026-04-17,Present,
5991,600,2026-05-12,Present,
5992,600,2026-05-10,Absent,Sick
5993,600,2026-03-15,Present,
5994,600,2026-03-23,Present,
5995,600,2026-05-30,Present,
5996,600,2026-03-19,Absent,
5997,600,2026-04-21,Present,
5998,600,2026-03-22,Present,
5999,600,2026-05-10,Present,
6000,600,2026-05-18,Present,
6001,601,2026-05-13,Present,
6002,601,2026-03-16,Present,
6003,601,2026-05-08,Present,
6004,601,2026-05-28,Present,
6005,601,2026-03-22,Present,
6006,601,2026-05-19,Present,
6007,601,2026-04-14,Present,
6008,601,2026-04-25,Present,
6009,601,2026-04-11,Present,
6010,601,2026-04-20,Present,
6011,602,2026-04-20,Present,
6012,602,2026-03-13,Present,
6013,602,2026-05-17,Present,
6014,602,2026-05-01,Present,
6015,602,2026-05-08,Present,
6016,602,2026-06-01,Present,
6017,602,2026-03-12,Present,
6018,602,2026-04-15,Present,
6019,602,2026-05-21,Present,
6020,602,2026-04-25,Present,
6021,603,2026-05-20,Present,
6022,603,2026-05-14,Present,
6023,603,2026-04-30,Absent,Sick
6024,603,2026-03-20,Absent,Sick
6025,603,2026-04-15,Present,
6026,603,2026-03-30,Present,
6027,603,2026-05-05,Absent,Sick
6028,603,2026-03-31,Present,
6029,603,2026-03-27,Present,
6030,603,2026-04-18,Present,
6031,604,2026-05-03,Present,
6032,604,2026-05-10,Present,
6033,604,2026-04-25,Present,
6034,604,2026-05-30,Present,
6035,604,2026-03-13,Present,
6036,604,2026-05-02,Present,
6037,604,2026-03-26,Present,
6038,604,2026-04-22,Absent,Sick
6039,604,2026-03-23,Present,
6040,604,2026-04-02,Present,
6041,605,2026-05-30,Present,
6042,605,2026-04-13,Present,
6043,605,2026-03-16,Present,
6044,605,2026-05-04,Present,
6045,605,2026-04-29,Present,
6046,605,2026-05-08,Present,
6047,605,2026-04-18,Present,
6048,605,2026-05-31,Present,
6049,605,2026-05-01,Present,
6050,605,2026-05-31,Present,
6051,606,2026-05-15,Present,
6052,606,2026-05-23,Present,
6053,606,2026-04-04,Present,
6054,606,2026-06-05,Present,
6055,606,2026-03-30,Present,
6056,606,2026-03-12,Present,
6057,606,2026-05-13,Present,
6058,606,2026-03-22,Present,
6059,606,2026-04-19,Present,
6060,606,2026-03-20,Present,
6061,607,2026-05-23,Present,
6062,607,2026-04-24,Present,
6063,607,2026-04-16,Present,
6064,607,2026-05-04,Present,
6065,607,2026-04-30,Present,
6066,607,2026-04-09,Present,
6067,607,2026-05-31,Present,
6068,607,2026-03-21,Present,
6069,607,2026-05-31,Present,
6070,607,2026-06-06,Present,
6071,608,2026-03-24,Absent,
6072,608,2026-04-15,Present,
6073,608,2026-05-15,Present,
6074,608,2026-04-09,Present,
6075,608,2026-04-09,Present,
6076,608,2026-03-22,Present,
6077,608,2026-03-15,Absent,Sick
6078,608,2026-04-28,Present,
6079,608,2026-05-27,Present,
6080,608,2026-04-01,Present,
6081,609,2026-04-22,Present,
6082,609,2026-03-18,Present,
6083,609,2026-06-08,Present,
6084,609,2026-05-10,Present,
6085,609,2026-06-06,Present,
6086,609,2026-04-16,Present,
6087,609,2026-03-20,Present,
6088,609,2026-04-07,Present,
6089,609,2026-03-21,Present,
6090,609,2026-03-15,Present,
6091,610,2026-03-23,Present,
6092,610,2026-06-02,Absent,
6093,610,2026-04-07,Present,
6094,610,2026-04-22,Present,
6095,610,2026-03-20,Present,
6096,610,2026-03-29,Present,
6097,610,2026-06-01,Present,
6098,610,2026-05-21,Present,
6099,610,2026-03-19,Present,
6100,610,2026-05-09,Present,
6101,611,2026-04-14,Present,
6102,611,2026-05-12,Present,
6103,611,2026-04-16,Present,
6104,611,2026-05-30,Present,
6105,611,2026-04-03,Present,
6106,611,2026-04-01,Present,
6107,611,2026-04-25,Present,
6108,611,2026-04-30,Present,
6109,611,2026-04-02,Present,
6110,611,2026-04-12,Present,
6111,612,2026-05-15,Present,
6112,612,2026-03-30,Present,
6113,612,2026-05-23,Present,
6114,612,2026-04-20,Present,
6115,612,2026-03-28,Present,
6116,612,2026-03-18,Present,
6117,612,2026-04-01,Present,
6118,612,2026-03-28,Present,
6119,612,2026-04-25,Present,
6120,612,2026-05-02,Present,
6121,613,2026-06-02,Present,
6122,613,2026-05-26,Present,
6123,613,2026-05-23,Present,
6124,613,2026-05-24,Present,
6125,613,2026-05-17,Present,
6126,613,2026-03-27,Present,
6127,613,2026-04-21,Present,
6128,613,2026-05-03,Present,
6129,613,2026-03-23,Present,
6130,613,2026-04-19,Present,
6131,614,2026-05-25,Present,
6132,614,2026-03-18,Absent,Sick
6133,614,2026-05-03,Present,
6134,614,2026-04-15,Present,
6135,614,2026-03-12,Present,
6136,614,2026-03-23,Present,
6137,614,2026-05-06,Present,
6138,614,2026-06-08,Present,
6139,614,2026-04-17,Present,
6140,614,2026-05-05,Present,
6141,615,2026-03-13,Present,
6142,615,2026-03-28,Present,
6143,615,2026-04-04,Present,
6144,615,2026-05-08,Present,
6145,615,2026-04-09,Present,
6146,615,2026-05-20,Present,
6147,615,2026-04-16,Present,
6148,615,2026-04-05,Present,
6149,615,2026-03-25,Present,
6150,615,2026-05-24,Present,
6151,616,2026-05-26,Present,
6152,616,2026-04-18,Present,
6153,616,2026-03-24,Present,
6154,616,2026-06-05,Present,
6155,616,2026-03-21,Present,
6156,616,2026-03-14,Present,
6157,616,2026-03-29,Present,
6158,616,2026-04-02,Present,
6159,616,2026-05-27,Present,
6160,616,2026-04-23,Present,
6161,617,2026-05-16,Present,
6162,617,2026-05-27,Present,
6163,617,2026-04-20,Present,
6164,617,2026-05-28,Present,
6165,617,2026-04-24,Present,
6166,617,2026-05-03,Present,
6167,617,2026-03-31,Present,
6168,617,2026-03-20,Present,
6169,617,2026-05-05,Present,
6170,617,2026-05-21,Present,
6171,618,2026-03-31,Present,
6172,618,2026-05-26,Present,
6173,618,2026-06-03,Present,
6174,618,2026-05-02,Present,
6175,618,2026-04-19,Present,
6176,618,2026-05-17,Present,
6177,618,2026-04-03,Present,
6178,618,2026-05-27,Present,
6179,618,2026-05-23,Present,
6180,618,2026-06-08,Present,
6181,619,2026-06-08,Present,
6182,619,2026-03-11,Present,
6183,619,2026-05-31,Present,
6184,619,2026-06-06,Present,
6185,619,2026-03-13,Present,
6186,619,2026-03-25,Present,
6187,619,2026-04-04,Present,
6188,619,2026-03-17,Present,
6189,619,2026-03-16,Absent,
6190,619,2026-05-01,Present,
6191,620,2026-05-23,Present,
6192,620,2026-04-29,Present,
6193,620,2026-05-09,Present,
6194,620,2026-05-06,Present,
6195,620,2026-03-12,Present,
6196,620,2026-05-13,Present,
6197,620,2026-05-10,Present,
6198,620,2026-03-24,Present,
6199,620,2026-04-15,Present,
6200,620,2026-03-17,Present,
6201,621,2026-03-18,Absent,
6202,621,2026-05-25,Present,
6203,621,2026-03-23,Present,
6204,621,2026-05-02,Present,
6205,621,2026-05-17,Present,
6206,621,2026-04-09,Present,
6207,621,2026-04-17,Present,
6208,621,2026-04-11,Present,
6209,621,2026-04-08,Present,
6210,621,2026-03-13,Present,
6211,622,2026-03-30,Present,
6212,622,2026-03-12,Present,
6213,622,2026-05-20,Present,
6214,622,2026-03-21,Absent,
6215,622,2026-05-23,Present,
6216,622,2026-04-06,Present,
6217,622,2026-04-16,Absent,
6218,622,2026-04-16,Present,
6219,622,2026-04-22,Present,
6220,622,2026-05-18,Present,
6221,623,2026-04-24,Present,
6222,623,2026-05-24,Present,
6223,623,2026-04-18,Present,
6224,623,2026-05-05,Present,
6225,623,2026-05-06,Absent,
6226,623,2026-04-10,Present,
6227,623,2026-05-13,Present,
6228,623,2026-03-12,Present,
6229,623,2026-04-26,Present,
6230,623,2026-06-07,Present,
6231,624,2026-03-14,Present,
6232,624,2026-05-06,Present,
6233,624,2026-03-16,Present,
6234,624,2026-05-20,Present,
6235,624,2026-05-17,Present,
6236,624,2026-03-21,Present,
6237,624,2026-04-19,Present,
6238,624,2026-05-05,Absent,
6239,624,2026-04-02,Present,
6240,624,2026-05-23,Present,
6241,625,2026-04-20,Present,
6242,625,2026-05-17,Present,
6243,625,2026-03-14,Present,
6244,625,2026-05-05,Present,
6245,625,2026-03-28,Present,
6246,625,2026-05-31,Present,
6247,625,2026-04-06,Present,
6248,625,2026-03-18,Present,
6249,625,2026-05-01,Present,
6250,625,2026-03-25,Present,
6251,626,2026-03-31,Present,
6252,626,2026-04-08,Present,
6253,626,2026-05-15,Present,
6254,626,2026-04-09,Present,
6255,626,2026-04-14,Present,
6256,626,2026-05-11,Present,
6257,626,2026-03-27,Absent,Sick
6258,626,2026-06-08,Absent,
6259,626,2026-05-05,Present,
6260,626,2026-03-13,Present,
6261,627,2026-04-08,Present,
6262,627,2026-05-21,Present,
6263,627,2026-03-22,Present,
6264,627,2026-04-03,Absent,
6265,627,2026-03-30,Present,
6266,627,2026-05-25,Present,
6267,627,2026-04-22,Present,
6268,627,2026-04-16,Absent,Sick
6269,627,2026-03-12,Present,
6270,627,2026-05-14,Present,
6271,628,2026-04-05,Present,
6272,628,2026-04-28,Present,
6273,628,2026-06-02,Present,
6274,628,2026-06-03,Present,
6275,628,2026-03-16,Present,
6276,628,2026-05-18,Present,
6277,628,2026-04-22,Present,
6278,628,2026-04-04,Present,
6279,628,2026-06-04,Present,
6280,628,2026-04-29,Present,
6281,629,2026-03-12,Present,
6282,629,2026-04-28,Present,
6283,629,2026-05-09,Present,
6284,629,2026-03-12,Present,
6285,629,2026-04-12,Present,
6286,629,2026-04-19,Present,
6287,629,2026-06-05,Present,
6288,629,2026-04-01,Present,
6289,629,2026-03-31,Present,
6290,629,2026-06-01,Present,
6291,630,2026-04-19,Present,
6292,630,2026-05-20,Present,
6293,630,2026-03-11,Present,
6294,630,2026-05-08,Present,
6295,630,2026-03-27,Present,
6296,630,2026-05-02,Present,
6297,630,2026-04-13,Present,
6298,630,2026-05-25,Present,
6299,630,2026-04-15,Present,
6300,630,2026-04-01,Present,
6301,631,2026-05-14,Absent,
6302,631,2026-03-11,Present,
6303,631,2026-04-21,Present,
6304,631,2026-04-08,Present,
6305,631,2026-03-16,Absent,
6306,631,2026-03-26,Present,
6307,631,2026-04-13,Present,
6308,631,2026-05-14,Present,
6309,631,2026-05-13,Present,
6310,631,2026-04-04,Present,
6311,632,2026-04-01,Absent,
6312,632,2026-04-27,Present,
6313,632,2026-05-08,Present,
6314,632,2026-04-02,Present,
6315,632,2026-03-24,Present,
6316,632,2026-06-03,Present,
6317,632,2026-03-25,Present,
6318,632,2026-06-03,Present,
6319,632,2026-04-04,Present,
6320,632,2026-04-26,Present,
6321,633,2026-06-05,Present,
6322,633,2026-04-03,Present,
6323,633,2026-03-26,Present,
6324,633,2026-03-18,Present,
6325,633,2026-03-21,Present,
6326,633,2026-05-19,Present,
6327,633,2026-03-21,Present,
6328,633,2026-05-07,Absent,Sick
6329,633,2026-04-06,Present,
6330,633,2026-05-28,Present,
6331,634,2026-06-02,Present,
6332,634,2026-05-03,Present,
6333,634,2026-04-27,Present,
6334,634,2026-06-03,Present,
6335,634,2026-05-07,Present,
6336,634,2026-03-20,Present,
6337,634,2026-05-25,Present,
6338,634,2026-03-24,Present,
6339,634,2026-03-16,Present,
6340,634,2026-03-29,Present,
6341,635,2026-05-19,Present,
6342,635,2026-03-16,Absent,Sick
6343,635,2026-04-13,Present,
6344,635,2026-03-16,Present,
6345,635,2026-05-10,Present,
6346,635,2026-04-24,Present,
6347,635,2026-05-17,Present,
6348,635,2026-03-15,Present,
6349,635,2026-05-20,Present,
6350,635,2026-04-18,Absent,Sick
6351,636,2026-03-23,Present,
6352,636,2026-03-27,Present,
6353,636,2026-06-08,Present,
6354,636,2026-06-01,Present,
6355,636,2026-04-30,Present,
6356,636,2026-05-04,Present,
6357,636,2026-05-24,Present,
6358,636,2026-04-10,Present,
6359,636,2026-05-31,Present,
6360,636,2026-03-23,Present,
6361,637,2026-05-30,Present,
6362,637,2026-05-06,Present,
6363,637,2026-03-28,Present,
6364,637,2026-05-03,Present,
6365,637,2026-05-18,Present,
6366,637,2026-04-14,Present,
6367,637,2026-05-06,Present,
6368,637,2026-04-18,Present,
6369,637,2026-05-03,Present,
6370,637,2026-03-31,Present,
6371,638,2026-04-16,Present,
6372,638,2026-04-20,Present,
6373,638,2026-06-08,Present,
6374,638,2026-03-23,Present,
6375,638,2026-04-07,Present,
6376,638,2026-05-09,Present,
6377,638,2026-05-31,Present,
6378,638,2026-04-03,Present,
6379,638,2026-04-08,Present,
6380,638,2026-04-11,Present,
6381,639,2026-04-05,Present,
6382,639,2026-05-21,Present,
6383,639,2026-05-06,Present,
6384,639,2026-03-18,Present,
6385,639,2026-03-29,Present,
6386,639,2026-04-25,Absent,Sick
6387,639,2026-05-31,Present,
6388,639,2026-04-12,Present,
6389,639,2026-04-07,Present,
6390,639,2026-05-12,Present,
6391,640,2026-05-02,Absent,
6392,640,2026-04-22,Present,
6393,640,2026-06-02,Present,
6394,640,2026-04-18,Present,
6395,640,2026-03-24,Present,
6396,640,2026-05-30,Present,
6397,640,2026-03-27,Present,
6398,640,2026-03-28,Present,
6399,640,2026-05-24,Present,
6400,640,2026-05-08,Present,
6401,641,2026-05-10,Present,
6402,641,2026-04-01,Present,
6403,641,2026-06-01,Present,
6404,641,2026-04-15,Present,
6405,641,2026-04-10,Present,
6406,641,2026-03-13,Present,
6407,641,2026-05-18,Present,
6408,641,2026-03-26,Present,
6409,641,2026-06-02,Present,
6410,641,2026-04-21,Present,
6411,642,2026-05-26,Present,
6412,642,2026-05-07,Present,
6413,642,2026-05-08,Present,
6414,642,2026-04-08,Present,
6415,642,2026-05-23,Present,
6416,642,2026-04-17,Present,
6417,642,2026-04-30,Present,
6418,642,2026-04-20,Present,
6419,642,2026-05-03,Present,
6420,642,2026-05-14,Present,
6421,643,2026-04-07,Present,
6422,643,2026-04-03,Present,
6423,643,2026-05-18,Present,
6424,643,2026-05-29,Present,
6425,643,2026-05-24,Present,
6426,643,2026-04-12,Absent,Sick
6427,643,2026-05-26,Present,
6428,643,2026-05-29,Present,
6429,643,2026-04-04,Present,
6430,643,2026-04-20,Present,
6431,644,2026-03-17,Present,
6432,644,2026-05-19,Present,
6433,644,2026-03-23,Present,
6434,644,2026-06-07,Present,
6435,644,2026-03-31,Present,
6436,644,2026-04-05,Absent,
6437,644,2026-05-09,Present,
6438,644,2026-03-18,Present,
6439,644,2026-04-17,Present,
6440,644,2026-05-28,Absent,Sick
6441,645,2026-05-03,Present,
6442,645,2026-03-31,Present,
6443,645,2026-04-08,Present,
6444,645,2026-03-28,Present,
6445,645,2026-04-14,Present,
6446,645,2026-04-27,Present,
6447,645,2026-04-06,Present,
6448,645,2026-04-17,Present,
6449,645,2026-03-24,Present,
6450,645,2026-05-30,Present,
6451,646,2026-05-27,Present,
6452,646,2026-03-27,Present,
6453,646,2026-05-27,Present,
6454,646,2026-04-10,Present,
6455,646,2026-03-24,Present,
6456,646,2026-03-27,Present,
6457,646,2026-04-13,Present,
6458,646,2026-03-17,Present,
6459,646,2026-04-15,Absent,Sick
6460,646,2026-03-13,Present,
6461,647,2026-03-16,Absent,
6462,647,2026-03-15,Present,
6463,647,2026-04-04,Present,
6464,647,2026-03-15,Present,
